timestamp,datetime,Virginia,California,Texas,Washington,Ontario,Iowa,Arizona,Illinois,Quebec,Wyoming
1659517200.0,2022-08-03T09:00:00,29.0,591.0,3.0,147.0,409903.0,0.0,44.0,694.0,3222833.0,0
1659520800.0,2022-08-03T10:00:00,9.0,881.0,12.0,344.0,481799.0,0.0,59.0,703.0,2955119.0,0
1659524400.0,2022-08-03T11:00:00,2.0,483.0,75.0,343.0,286919.0,0.0,132.0,378.0,2250357.0,0
1659528000.0,2022-08-03T12:00:00,2.0,547.0,54.0,251.0,161769.0,0.0,5.0,719.0,1908165.0,0
1659531600.0,2022-08-03T13:00:00,0.0,166.0,5.0,199.0,78488.0,0.0,2.0,76.0,1010145.0,0
1659535200.0,2022-08-03T14:00:00,30.0,457.0,21.0,279.0,111323.0,0.0,8.0,52.0,969655.0,0
1659538800.0,2022-08-03T15:00:00,2.0,212.0,16.0,20.0,79530.0,1.0,1.0,104.0,695754.0,0
1659542400.0,2022-08-03T16:00:00,2.0,287.0,0.0,127.0,75340.0,0.0,10.0,41.0,564766.0,0
1659546000.0,2022-08-03T17:00:00,12.0,885.0,8.0,47.0,87293.0,0.0,22.0,149.0,681730.0,0
1659549600.0,2022-08-03T18:00:00,5.0,886.0,49.0,26.0,139664.0,1.0,10.0,252.0,1254386.0,0
1659553200.0,2022-08-03T19:00:00,30.0,1744.0,122.0,90.0,249243.0,0.0,169.0,703.0,2034235.0,0
1659556800.0,2022-08-03T20:00:00,76.0,1085.0,48.0,131.0,390082.0,0.0,115.0,1727.0,2705060.0,0
1659560400.0,2022-08-03T21:00:00,73.0,215.0,138.0,174.0,375430.0,0.0,146.0,1593.0,3153386.0,0
1659564000.0,2022-08-03T22:00:00,171.0,465.0,296.0,245.0,363237.0,0.0,80.0,883.0,2810537.0,0
1659567600.0,2022-08-03T23:00:00,84.0,241.0,468.0,187.0,416290.0,0.0,84.0,853.0,2453810.0,0
1659571200.0,2022-08-04T00:00:00,28.0,346.0,367.0,155.0,395851.0,0.0,44.0,931.0,2678601.0,0
1659574800.0,2022-08-04T01:00:00,47.0,552.0,274.0,225.0,407914.0,0.0,199.0,892.0,2618304.0,0
1659578400.0,2022-08-04T02:00:00,44.0,360.0,359.0,166.0,358472.0,3.0,94.0,592.0,3618495.0,0
1659582000.0,2022-08-04T03:00:00,36.0,410.0,289.0,20.0,236520.0,0.0,144.0,375.0,2161860.0,0
1659585600.0,2022-08-04T04:00:00,2.0,239.0,105.0,52.0,289745.0,0.0,92.0,159.0,2273672.0,0
1659589200.0,2022-08-04T05:00:00,17.0,92.0,184.0,161.0,298366.0,0.0,139.0,196.0,2258254.0,0
1659592800.0,2022-08-04T06:00:00,2.0,159.0,530.0,23.0,207818.0,0.0,20.0,160.0,2785650.0,0
1659596400.0,2022-08-04T07:00:00,9.0,256.0,183.0,218.0,336656.0,0.0,53.0,77.0,3133070.0,0
1659600000.0,2022-08-04T08:00:00,0.0,34.0,1.0,8.0,64915.0,0.0,2.0,13.0,570183.0,0
1659600000.0,2022-08-04T08:00:00,16.0,834.0,109.0,480.0,321960.0,0.0,50.0,609.0,3946745.0,0
1659603600.0,2022-08-04T09:00:00,29.0,591.0,3.0,147.0,409903.0,0.0,44.0,694.0,3222833.0,0
1659607200.0,2022-08-04T10:00:00,9.0,881.0,12.0,344.0,481799.0,0.0,59.0,703.0,2955119.0,0
1659610800.0,2022-08-04T11:00:00,2.0,483.0,75.0,343.0,286919.0,0.0,132.0,378.0,2250357.0,0
1659614400.0,2022-08-04T12:00:00,2.0,547.0,54.0,251.0,161769.0,0.0,5.0,719.0,1908165.0,0
1659618000.0,2022-08-04T13:00:00,0.0,166.0,5.0,199.0,78488.0,0.0,2.0,76.0,1010145.0,0
1659621600.0,2022-08-04T14:00:00,30.0,457.0,21.0,279.0,111323.0,0.0,8.0,52.0,969655.0,0
1659625200.0,2022-08-04T15:00:00,2.0,212.0,16.0,20.0,79530.0,1.0,1.0,104.0,695754.0,0
1659628800.0,2022-08-04T16:00:00,2.0,287.0,0.0,127.0,75340.0,0.0,10.0,41.0,564766.0,0
1659632400.0,2022-08-04T17:00:00,12.0,885.0,8.0,47.0,87293.0,0.0,22.0,149.0,681730.0,0
1659636000.0,2022-08-04T18:00:00,5.0,886.0,49.0,26.0,139664.0,1.0,10.0,252.0,1254386.0,0
1659639600.0,2022-08-04T19:00:00,30.0,1744.0,122.0,90.0,249243.0,0.0,169.0,703.0,2034235.0,0
1659643200.0,2022-08-04T20:00:00,76.0,1085.0,48.0,131.0,390082.0,0.0,115.0,1727.0,2705060.0,0
1659646800.0,2022-08-04T21:00:00,73.0,215.0,138.0,174.0,375430.0,0.0,146.0,1593.0,3153386.0,0
1659650400.0,2022-08-04T22:00:00,171.0,465.0,296.0,245.0,363237.0,0.0,80.0,883.0,2810537.0,0
1659654000.0,2022-08-04T23:00:00,84.0,241.0,468.0,187.0,416290.0,0.0,84.0,853.0,2453810.0,0
1659657600.0,2022-08-05T00:00:00,28.0,346.0,367.0,155.0,395851.0,0.0,44.0,931.0,2678601.0,0
1659661200.0,2022-08-05T01:00:00,47.0,552.0,274.0,225.0,407914.0,0.0,199.0,892.0,2618304.0,0
1659664800.0,2022-08-05T02:00:00,44.0,360.0,359.0,166.0,358472.0,3.0,94.0,592.0,3618495.0,0
1659668400.0,2022-08-05T03:00:00,36.0,410.0,289.0,20.0,236520.0,0.0,144.0,375.0,2161860.0,0
1659672000.0,2022-08-05T04:00:00,2.0,239.0,105.0,52.0,289745.0,0.0,92.0,159.0,2273672.0,0
1659675600.0,2022-08-05T05:00:00,17.0,92.0,184.0,161.0,298366.0,0.0,139.0,196.0,2258254.0,0
1659679200.0,2022-08-05T06:00:00,2.0,159.0,530.0,23.0,207818.0,0.0,20.0,160.0,2785650.0,0
1659682800.0,2022-08-05T07:00:00,9.0,256.0,183.0,218.0,336656.0,0.0,53.0,77.0,3133070.0,0
1659686400.0,2022-08-05T08:00:00,0.0,34.0,1.0,8.0,64915.0,0.0,2.0,13.0,570183.0,0
1659686400.0,2022-08-05T08:00:00,16.0,834.0,109.0,480.0,321960.0,0.0,50.0,609.0,3946745.0,0
1659690000.0,2022-08-05T09:00:00,29.0,591.0,3.0,147.0,409903.0,0.0,44.0,694.0,3222833.0,0
1659693600.0,2022-08-05T10:00:00,9.0,881.0,12.0,344.0,481799.0,0.0,59.0,703.0,2955119.0,0
1659697200.0,2022-08-05T11:00:00,2.0,483.0,75.0,343.0,286919.0,0.0,132.0,378.0,2250357.0,0
1659700800.0,2022-08-05T12:00:00,2.0,547.0,54.0,251.0,161769.0,0.0,5.0,719.0,1908165.0,0
1659704400.0,2022-08-05T13:00:00,0.0,166.0,5.0,199.0,78488.0,0.0,2.0,76.0,1010145.0,0
1659708000.0,2022-08-05T14:00:00,30.0,457.0,21.0,279.0,111323.0,0.0,8.0,52.0,969655.0,0
1659711600.0,2022-08-05T15:00:00,2.0,212.0,16.0,20.0,79530.0,1.0,1.0,104.0,695754.0,0
1659715200.0,2022-08-05T16:00:00,2.0,287.0,0.0,127.0,75340.0,0.0,10.0,41.0,564766.0,0
1659718800.0,2022-08-05T17:00:00,12.0,885.0,8.0,47.0,87293.0,0.0,22.0,149.0,681730.0,0
1659722400.0,2022-08-05T18:00:00,5.0,886.0,49.0,26.0,139664.0,1.0,10.0,252.0,1254386.0,0
1659726000.0,2022-08-05T19:00:00,30.0,1744.0,122.0,90.0,249243.0,0.0,169.0,703.0,2034235.0,0
1659729600.0,2022-08-05T20:00:00,76.0,1085.0,48.0,131.0,390082.0,0.0,115.0,1727.0,2705060.0,0
1659733200.0,2022-08-05T21:00:00,73.0,215.0,138.0,174.0,375430.0,0.0,146.0,1593.0,3153386.0,0
1659736800.0,2022-08-05T22:00:00,171.0,465.0,296.0,245.0,363237.0,0.0,80.0,883.0,2810537.0,0
1659740400.0,2022-08-05T23:00:00,84.0,241.0,468.0,187.0,416290.0,0.0,84.0,853.0,2453810.0,0
1659744000.0,2022-08-06T00:00:00,28.0,346.0,367.0,155.0,395851.0,0.0,44.0,931.0,2678601.0,0
1659747600.0,2022-08-06T01:00:00,47.0,552.0,274.0,225.0,407914.0,0.0,199.0,892.0,2618304.0,0
1659751200.0,2022-08-06T02:00:00,44.0,360.0,359.0,166.0,358472.0,3.0,94.0,592.0,3618495.0,0
1659754800.0,2022-08-06T03:00:00,36.0,410.0,289.0,20.0,236520.0,0.0,144.0,375.0,2161860.0,0
1659758400.0,2022-08-06T04:00:00,2.0,239.0,105.0,52.0,289745.0,0.0,92.0,159.0,2273672.0,0
1659762000.0,2022-08-06T05:00:00,17.0,92.0,184.0,161.0,298366.0,0.0,139.0,196.0,2258254.0,0
1659765600.0,2022-08-06T06:00:00,2.0,159.0,530.0,23.0,207818.0,0.0,20.0,160.0,2785650.0,0
1659769200.0,2022-08-06T07:00:00,9.0,256.0,183.0,218.0,336656.0,0.0,53.0,77.0,3133070.0,0
1659772800.0,2022-08-06T08:00:00,0.0,34.0,1.0,8.0,64915.0,0.0,2.0,13.0,570183.0,0
1659772800.0,2022-08-06T08:00:00,16.0,834.0,109.0,480.0,321960.0,0.0,50.0,609.0,3946745.0,0
1659776400.0,2022-08-06T09:00:00,29.0,591.0,3.0,147.0,409903.0,0.0,44.0,694.0,3222833.0,0
1659780000.0,2022-08-06T10:00:00,9.0,881.0,12.0,344.0,481799.0,0.0,59.0,703.0,2955119.0,0
1659783600.0,2022-08-06T11:00:00,2.0,483.0,75.0,343.0,286919.0,0.0,132.0,378.0,2250357.0,0
1659787200.0,2022-08-06T12:00:00,2.0,547.0,54.0,251.0,161769.0,0.0,5.0,719.0,1908165.0,0
1659790800.0,2022-08-06T13:00:00,0.0,166.0,5.0,199.0,78488.0,0.0,2.0,76.0,1010145.0,0
1659794400.0,2022-08-06T14:00:00,30.0,457.0,21.0,279.0,111323.0,0.0,8.0,52.0,969655.0,0
1659798000.0,2022-08-06T15:00:00,2.0,212.0,16.0,20.0,79530.0,1.0,1.0,104.0,695754.0,0
1659801600.0,2022-08-06T16:00:00,2.0,287.0,0.0,127.0,75340.0,0.0,10.0,41.0,564766.0,0
1659805200.0,2022-08-06T17:00:00,12.0,885.0,8.0,47.0,87293.0,0.0,22.0,149.0,681730.0,0
1659808800.0,2022-08-06T18:00:00,5.0,886.0,49.0,26.0,139664.0,1.0,10.0,252.0,1254386.0,0
1659812400.0,2022-08-06T19:00:00,30.0,1744.0,122.0,90.0,249243.0,0.0,169.0,703.0,2034235.0,0
1659816000.0,2022-08-06T20:00:00,76.0,1085.0,48.0,131.0,390082.0,0.0,115.0,1727.0,2705060.0,0
1659819600.0,2022-08-06T21:00:00,73.0,215.0,138.0,174.0,375430.0,0.0,146.0,1593.0,3153386.0,0
1659823200.0,2022-08-06T22:00:00,171.0,465.0,296.0,245.0,363237.0,0.0,80.0,883.0,2810537.0,0
1659826800.0,2022-08-06T23:00:00,84.0,241.0,468.0,187.0,416290.0,0.0,84.0,853.0,2453810.0,0
1659830400.0,2022-08-07T00:00:00,28.0,346.0,367.0,155.0,395851.0,0.0,44.0,931.0,2678601.0,0
1659834000.0,2022-08-07T01:00:00,47.0,552.0,274.0,225.0,407914.0,0.0,199.0,892.0,2618304.0,0
1659837600.0,2022-08-07T02:00:00,44.0,360.0,359.0,166.0,358472.0,3.0,94.0,592.0,3618495.0,0
1659841200.0,2022-08-07T03:00:00,36.0,410.0,289.0,20.0,236520.0,0.0,144.0,375.0,2161860.0,0
1659844800.0,2022-08-07T04:00:00,2.0,239.0,105.0,52.0,289745.0,0.0,92.0,159.0,2273672.0,0
1659848400.0,2022-08-07T05:00:00,17.0,92.0,184.0,161.0,298366.0,0.0,139.0,196.0,2258254.0,0
1659852000.0,2022-08-07T06:00:00,2.0,159.0,530.0,23.0,207818.0,0.0,20.0,160.0,2785650.0,0
1659855600.0,2022-08-07T07:00:00,9.0,256.0,183.0,218.0,336656.0,0.0,53.0,77.0,3133070.0,0
1659859200.0,2022-08-07T08:00:00,0.0,34.0,1.0,8.0,64915.0,0.0,2.0,13.0,570183.0,0
