timestamps,datetime,AD-Andorra-3,AE-United Arab Emirates-4,AF-Afghanistan-4,AG-Antigua and Barbuda-1,AL-Albania-3,AM-Armenia-4,AN-Netherlands Antilles-1,AO-Angola-5,AQ-Antarctica-7,AR-Argentina-2,AS-American Samoa-6,AT-Austria-3,AU-Australia-6,AW-Aruba-1,AZ-Azerbaijan-4,BA-Bosnia/Herzegovina-3,BB-Barbados-1,BD-Bangladesh-4,BE-Belgium-3,BF-Burkina-5,BG-Bulgaria-3,BH-Bahrain-4,BI-Burundi-5,BJ-Benin-5,BM-Bermuda-1,BN-Brunei-4,BO-Bolivia-2,BR-Brazil-2,BS-Bahamas-1,BT-Bhutan-4,BW-Botswana-5,BY-Belarus-3,BZ-Belize-1,CA-Alberta-1,CA-British Columbia-1,CA-Manitoba-1,CA-New Brunswick-1,CA-Newfoundland-1,CA-Nova Scotia-1,CA-Ontario-1,CA-Other Canada-1,CA-Quebec-1,CA-Saskatchewan-1,CD-Democratic Republic of Congo-5,CF-Central African Republic-5,CG-Congo-5,CH-Switzerland-3,CI-Cote D'Ivoire-5,CK-Cook Islands-6,CL-Chile-2,CM-Cameroon-5,CN-China-4,CO-Colombia-2,CR-Costa Rica-1,CU-Cuba-1,CV-Cape Verde-5,CY-Cyprus-3,CZ-Czech Republic-3,DE-Germany-3,DJ-Djibouti-5,DK-Denmark-3,DM-Dominica-1,DO-Dominican Republic-1,DZ-Algeria-5,EC-Ecuador-2,EE-Estonia-3,EG-Egypt-5,ER-Eritrea-5,ES-Spain-3,ET-Ethiopia-5,EU-Other Europe-3,FI-Finland-3,FJ-Fiji-6,FK-Falkland Islands-2,FM-Micronesia-6,FO-Faeroe Islands-3,FR-France-3,GA-Gabon-5,GB-United Kingdom-3,GD-Grenada-1,GE-Georgia (country)-3,GF-French Guiana-2,GH-Ghana-5,GI-Gibraltar-3,GL-Greenland-1,GM-Gambia-5,GN-Guinea-5,GP-Guadeloupe-1,GQ-Equatorial Guinea-5,GR-Greece-3,GT-Guatemala-1,GU-Guam-6,GW-Guinea Bissau-5,GY-Guyana-2,HK-Hong Kong-4,HN-Honduras-1,HR-Croatia-3,HT-Haiti-1,HU-Hungary-3,ID-Indonesia-4,IE-Ireland-3,IL-Israel-4,IN-India-4,INVALID,IO-British Indian Ocean Territory-4,IQ-Iraq-4,IR-Iran-4,IS-Iceland-3,IT-Italy-3,JM-Jamaica-1,JO-Jordan-4,JP-Japan-4,KE-Kenya-5,KG-Kyrgyzstan-4,KH-Cambodia-4,KI-Kiribati-6,KM-Comoros-5,KN-St Kitts And Nevis-1,KP-North Korea-4,KR-South Korea-4,KW-Kuwait-4,KY-Cayman Islands-1,KZ-Kazakhstan-4,LA-Laos-4,LB-Lebanon-4,LC-St Lucia-1,LI-Liechtenstein-3,LK-Sri Lanka-4,LR-Liberia-5,LS-Lesotho-5,LT-Lithuania-3,LU-Luxembourg-3,LV-Latvia-3,LY-Libya-5,MA-Morocco-5,MC-Monaco-3,MD-Moldavia-3,MG-Madagascar-5,MH-Marshall Islands-6,MK-Macedonia-3,ML-Mali-5,MM-Myanmar-4,MN-Mongolia-4,MO-Macau-4,MP-Northern Mariana Islands-6,MQ-Martinique-1,MR-Mauritania-5,MS-Montserrat-1,MT-Malta-3,MU-Mauritius-5,MV-Maldives-4,MW-Malawi-5,MX-Mexico-1,MY-Malaysia-4,MZ-Mozambique-5,NA-Namibia-5,NC-New Caledonia-6,NE-Niger-5,NF-Norfolk Island-6,NG-Nigeria-5,NI-Nicaragua-1,NL-Netherlands-3,NO-Norway-3,NP-Nepal-4,NR-Nauru-6,NU-Niue-6,NZ-New Zealand-6,OM-Oman-4,PA-Panama-1,PE-Peru-2,PF-French Polynesia-6,PG-Papua New Guinea-6,PH-Philippines-4,PK-Pakistan-4,PL-Poland-3,PM-St Pierre And Miquelon-1,PR-Puerto Rico-1,PT-Portugal-3,PW-Palau-6,PY-Paraguay-2,QA-Qatar-4,RE-Reunion-5,RO-Romania-3,RU-Russian Federation-3,RW-Rwanda-5,SA-Saudi Arabia-4,SB-Solomon Islands-6,SC-Seychelles-5,SD-Sudan-5,SE-Sweden-3,SG-Singapore-4,SI-Slovenia-3,SK-Slovakia-3,SL-Sierra Leone-5,SM-San Marino-3,SN-Senegal-5,SO-Somalia-5,SR-Suriname-2,ST-St Tome And Principe-5,SV-El Salvador-1,SY-Syria-4,SZ-Swaziland-5,TC-Turks And Caicos Islands-1,TD-Chad-5,TG-Togo-5,TH-Thailand-4,TJ-Tadjikistan-4,TK-Tokelau-6,TL-East Timor-4,TM-Turkmenistan-4,TN-Tunisia-5,TO-Tonga-6,TR-Turkey-3,TT-Trinidad And Tobago-1,TV-Tuvalu-6,TW-Taiwan-4,TZ-Tanzania-5,UA-Ukraine-3,UG-Uganda-5,US-Alabama-1,US-Alaska-1,US-Arizona-1,US-Arkansas-1,US-California-1,US-Colorado-1,US-Connecticut-1,US-Delaware-1,US-District Of Columbia-1,US-Florida-1,US-Georgia-1,US-Hawaii-1,US-Idaho-1,US-Illinois-1,US-Indiana-1,US-Iowa-1,US-Kansas-1,US-Kentucky-1,US-Louisiana-1,US-Maine-1,US-Maryland-1,US-Massachusetts-1,US-Michigan-1,US-Minnesota-1,US-Mississippi-1,US-Missouri-1,US-Montana-1,US-Nebraska-1,US-Nevada-1,US-New Hampshire-1,US-New Jersey-1,US-New Mexico-1,US-New York-1,US-North Carolina-1,US-North Dakota-1,US-Ohio-1,US-Oklahoma-1,US-Oregon-1,US-Other USA-1,US-Pennsylvania-1,US-Rhode Island-1,US-South Carolina-1,US-South Dakota-1,US-Tennessee-1,US-Texas-1,US-Utah-1,US-Vermont-1,US-Virginia-1,US-Washington-1,US-West Virginia-1,US-Wisconsin-1,US-Wyoming-1,UY-Uruguay-2,UZ-Uzbekistan-4,VA-Vatican City-3,VC-St Vincent And The Grenadines-1,VE-Venezuela-2,VG-British Virgin Islands-1,VI-Virgin-1,VN-Vietnam-4,VU-Vanuatu-6,WF-Wallis And Futana-6,WS-Samoa-6,YE-Yemen-4,YT-Mayotte-5,YU-Yugoslavia-3,ZA-South Africa-5,ZM-Zambia-5,ZW-Zimbabwe-5
1375315200,2013-08-01 00:00:00,3945.0,431610.0,10580.0,11907.0,112549.0,9037.0,28936.0,17188.0,1792.0,5304528.0,2517.0,138106.0,3184270.0,13177.0,25934.0,146452.0,35134.0,31137.0,383164.0,4553.0,102729.0,78793.0,128.0,4364.0,9860.0,25084.0,254931.0,22431587.0,47849.0,912.0,2346.0,19870.0,13274.0,662702.0,852759.0,204782.0,164688.0,75167.0,242651.0,3131378.0,27461.0,1176397.0,161428.0,3799.0,134.0,989.0,278988.0,30633.0,537.0,2100276.0,8675.0,1694071.0,3577594.0,355051.0,2194.0,11511.0,40272.0,105149.0,1993965.0,2925.0,271162.0,6191.0,415332.0,851574.0,945935.0,20857.0,2269443.0,20.0,1656900.0,4284.0,211931.0,146766.0,17617.0,281.0,1255.0,9491.0,2149943.0,2704.0,5097320.0,11329.0,29720.0,11599.0,41016.0,3043.0,5783.0,5788.0,1022.0,40789.0,926.0,428677.0,313326.0,23855.0,15.0,17856.0,375931.0,121145.0,142786.0,22289.0,126753.0,1033298.0,557974.0,477177.0,500335.0,278219.0,109.0,518092.0,48464.0,197321.0,1898453.0,87319.0,332817.0,8364161.0,11355.0,1597.0,62082.0,128.0,109.0,5790.0,32.0,1036014.0,233207.0,8987.0,12741.0,13279.0,100786.0,8957.0,741.0,23033.0,2358.0,143.0,29573.0,19720.0,15659.0,130188.0,815181.0,1765.0,8483.0,1831.0,1139.0,199142.0,9309.0,23627.0,21074.0,21993.0,4432.0,29494.0,10001.0,224.0,19351.0,4308.0,8000.0,886.0,7887429.0,1052359.0,3387.0,4853.0,14064.0,1929.0,31.0,53284.0,104786.0,1132031.0,350164.0,19314.0,128.0,111.0,455871.0,58428.0,173704.0,1848860.0,17820.0,4990.0,1699338.0,343639.0,397857.0,1410.0,397212.0,965330.0,642.0,179240.0,142454.0,19808.0,203598.0,384751.0,1420.0,1271410.0,1550.0,193.0,34337.0,508911.0,448462.0,36686.0,47993.0,1590.0,429.0,59910.0,1142.0,19296.0,220.0,180876.0,157618.0,250.0,3059.0,164.0,3527.0,1190878.0,634.0,28.0,2287.0,53.0,779635.0,1129.0,2933149.0,121658.0,89.0,1365233.0,7035.0,88181.0,3368.0,513876.0,111978.0,1390618.0,542263.0,9408017.0,1445112.0,627049.0,91965.0,1198714.0,3714884.0,4722398.0,227827.0,137209.0,3231030.0,973876.0,382157.0,1085330.0,572072.0,905609.0,262801.0,1207707.0,1611009.0,1853065.0,910772.0,329626.0,1164418.0,129824.0,303760.0,496095.0,259917.0,3317730.0,235240.0,4742854.0,1777924.0,42355.0,2427850.0,540824.0,773311.0,68681.0,2574562.0,296410.0,829892.0,143872.0,1230982.0,6238849.0,510299.0,109591.0,3166917.0,2901997.0,175659.0,961185.0,95575.0,475530.0,2429.0,2.0,11768.0,1419662.0,4400.0,11820.0,730202.0,1203.0,467.0,759.0,95708.0,583.0,323044.0,73843.0,1578.0,2950.0
1375315800,2013-08-01 00:10:00,3737.0,435208.0,9803.0,12122.0,106183.0,8985.0,29701.0,15024.0,1906.0,5425193.0,2348.0,123128.0,3255077.0,13201.0,24614.0,134904.0,33882.0,28140.0,343824.0,3921.0,91978.0,79692.0,235.0,4212.0,9569.0,25647.0,262605.0,22172146.0,48902.0,784.0,2180.0,18297.0,12995.0,670033.0,844838.0,197674.0,167152.0,76550.0,245752.0,3187136.0,28152.0,1216817.0,159303.0,3759.0,95.0,1204.0,257497.0,31056.0,494.0,2173818.0,7888.0,1934748.0,3635646.0,362624.0,2235.0,11387.0,35339.0,97687.0,1889238.0,2955.0,243119.0,5597.0,430345.0,864297.0,972778.0,18944.0,2271635.0,17.0,1476643.0,4585.0,204302.0,143878.0,17019.0,400.0,1510.0,9203.0,2005321.0,2422.0,4695748.0,9708.0,25527.0,11400.0,33326.0,3361.0,5461.0,4257.0,561.0,39157.0,720.0,390268.0,304054.0,25727.0,8.0,17242.0,402078.0,122711.0,128017.0,23102.0,114937.0,1065034.0,537507.0,457083.0,528044.0,273215.0,171.0,522567.0,48146.0,189432.0,1692205.0,91213.0,316151.0,8338209.0,11111.0,1461.0,66626.0,141.0,150.0,5391.0,49.0,1118254.0,243834.0,9882.0,12087.0,14377.0,92357.0,9248.0,971.0,22691.0,2075.0,157.0,26902.0,18295.0,13820.0,129396.0,852172.0,1551.0,7712.0,1772.0,1633.0,186818.0,8505.0,23917.0,25684.0,22773.0,4555.0,27283.0,11963.0,245.0,18724.0,3886.0,7728.0,1024.0,7759276.0,1149202.0,3210.0,4459.0,14397.0,1555.0,106.0,51368.0,101392.0,1075593.0,320341.0,21818.0,38.0,115.0,467480.0,59244.0,168260.0,1716949.0,17375.0,4847.0,1786056.0,334154.0,356979.0,947.0,411344.0,895646.0,485.0,185715.0,143392.0,18505.0,176255.0,377760.0,1105.0,1270736.0,1027.0,303.0,34383.0,479047.0,469150.0,33975.0,46909.0,1238.0,392.0,61843.0,1492.0,19424.0,158.0,187026.0,154542.0,204.0,2893.0,218.0,3457.0,1281292.0,590.0,119.0,2640.0,57.0,800875.0,1176.0,2711507.0,124713.0,169.0,1424194.0,6018.0,83103.0,2626.0,528167.0,111991.0,1392552.0,547541.0,9273588.0,1463639.0,626964.0,96878.0,1205087.0,3758689.0,4538296.0,222758.0,139374.0,3309478.0,988024.0,436145.0,1051198.0,586606.0,912269.0,261161.0,1202127.0,1619271.0,1865971.0,922199.0,329654.0,1186144.0,131713.0,301176.0,493818.0,272037.0,3316821.0,235595.0,4808437.0,1780764.0,42541.0,2455574.0,535553.0,753542.0,69468.0,2568459.0,301278.0,826577.0,147874.0,1234902.0,6656774.0,521368.0,115473.0,3255316.0,2874373.0,176684.0,963179.0,93852.0,481557.0,2768.0,43.0,10958.0,1412882.0,4665.0,11875.0,837632.0,1327.0,271.0,802.0,98885.0,744.0,286941.0,72248.0,1890.0,3093.0
1375316400,2013-08-01 00:20:00,2782.0,435505.0,8789.0,11739.0,95488.0,6683.0,29606.0,13812.0,1832.0,5097255.0,2477.0,113447.0,3284652.0,12433.0,21292.0,123394.0,34164.0,28966.0,312066.0,3915.0,84657.0,79689.0,132.0,3887.0,9531.0,26846.0,263063.0,21688809.0,49046.0,1126.0,2251.0,17322.0,12722.0,685410.0,846337.0,195422.0,173316.0,77979.0,250562.0,3202543.0,28025.0,1226091.0,158363.0,3300.0,156.0,1092.0,239509.0,25161.0,729.0,2270087.0,7163.0,1975487.0,3734462.0,366578.0,2343.0,10396.0,33236.0,89896.0,1731264.0,2562.0,216791.0,5883.0,430715.0,851365.0,1000700.0,18213.0,2162365.0,45.0,1365602.0,4007.0,180415.0,127009.0,17102.0,338.0,1338.0,7703.0,1851847.0,2343.0,4297663.0,10092.0,20624.0,10404.0,34065.0,3208.0,5276.0,5212.0,843.0,37971.0,728.0,354266.0,302535.0,25977.0,10.0,17456.0,422626.0,122228.0,116259.0,24310.0,104778.0,1197866.0,504141.0,423025.0,552402.0,287039.0,146.0,547188.0,47361.0,176313.0,1534988.0,94020.0,305739.0,8268124.0,9774.0,1581.0,75050.0,103.0,154.0,5194.0,223.0,1116577.0,241799.0,9649.0,14176.0,14553.0,91362.0,9973.0,707.0,25109.0,2030.0,206.0,23024.0,15610.0,14891.0,126169.0,858694.0,1353.0,6227.0,1335.0,1546.0,170842.0,8199.0,27006.0,29178.0,23822.0,5162.0,25153.0,10834.0,249.0,16276.0,4778.0,6627.0,871.0,7689633.0,1235705.0,3380.0,4268.0,15814.0,1743.0,158.0,46619.0,98443.0,1035182.0,288146.0,24969.0,44.0,28.0,477781.0,56953.0,171826.0,1770994.0,15850.0,5199.0,1921632.0,299275.0,330500.0,1322.0,420754.0,791110.0,413.0,180168.0,142876.0,17008.0,168362.0,374061.0,1351.0,1273304.0,1682.0,257.0,30972.0,442095.0,510231.0,31261.0,42082.0,1280.0,497.0,56151.0,1512.0,17504.0,38.0,185844.0,135806.0,237.0,2961.0,175.0,2927.0,1398675.0,513.0,16.0,2243.0,117.0,799581.0,967.0,2535472.0,125012.0,142.0,1558309.0,6001.0,75663.0,2601.0,544276.0,114786.0,1376186.0,551344.0,9225674.0,1454227.0,639408.0,95606.0,1216759.0,3831273.0,4535189.0,227134.0,142100.0,3288635.0,997997.0,314836.0,1064761.0,586333.0,919204.0,287571.0,1246465.0,1679532.0,1921513.0,928106.0,334241.0,1189611.0,131534.0,303537.0,495489.0,276927.0,3385250.0,240295.0,4887578.0,1792634.0,40066.0,2538657.0,497972.0,750073.0,71152.0,2622959.0,308595.0,784219.0,150621.0,1247005.0,6635836.0,488671.0,119864.0,3338971.0,2893064.0,176139.0,993531.0,94059.0,476676.0,2240.0,14.0,11722.0,1415375.0,4528.0,12421.0,1009474.0,1416.0,365.0,791.0,94762.0,374.0,266767.0,68475.0,1789.0,2772.0
1375317000,2013-08-01 00:30:00,2693.0,420835.0,8859.0,12295.0,83575.0,7214.0,28912.0,12757.0,2124.0,5361595.0,2438.0,109262.0,3241021.0,13677.0,20177.0,110225.0,35456.0,25484.0,295112.0,2843.0,78071.0,82864.0,78.0,3789.0,9874.0,28984.0,263756.0,21599308.0,49273.0,1000.0,2182.0,15717.0,11725.0,665152.0,844259.0,196319.0,178477.0,77660.0,259619.0,3244496.0,29635.0,1239337.0,160091.0,3136.0,75.0,1036.0,227154.0,23354.0,482.0,2299097.0,7315.0,2215343.0,3794359.0,368789.0,1958.0,10589.0,32782.0,84636.0,1577483.0,2929.0,207746.0,5862.0,429407.0,841806.0,987672.0,14410.0,2118891.0,12.0,1208474.0,4099.0,179657.0,121790.0,18550.0,607.0,1349.0,6652.0,1723272.0,2276.0,3899168.0,12037.0,23259.0,10424.0,28322.0,2122.0,5245.0,4657.0,747.0,42166.0,854.0,328173.0,306847.0,25800.0,5.0,17067.0,446593.0,121369.0,105475.0,23747.0,94549.0,1281412.0,456140.0,400816.0,591284.0,288314.0,86.0,556981.0,45963.0,168963.0,1389275.0,94799.0,293901.0,8327763.0,10251.0,1795.0,81619.0,180.0,49.0,6367.0,77.0,1111697.0,247988.0,9874.0,13182.0,16965.0,87419.0,8884.0,613.0,28317.0,1990.0,152.0,20504.0,13057.0,12868.0,127161.0,857694.0,1382.0,6098.0,1426.0,1135.0,157928.0,8027.0,27927.0,31512.0,26566.0,4711.0,27934.0,10766.0,148.0,15120.0,4428.0,7838.0,946.0,7836640.0,1310400.0,3014.0,4280.0,15743.0,1636.0,109.0,42309.0,105395.0,952330.0,266895.0,28491.0,10.0,40.0,498360.0,52310.0,174636.0,1767346.0,17159.0,4130.0,2045929.0,293696.0,302291.0,809.0,421780.0,753015.0,496.0,181463.0,145712.0,18451.0,149429.0,363960.0,920.0,1333713.0,1254.0,356.0,30194.0,407179.0,530266.0,26954.0,37511.0,1211.0,312.0,53086.0,1401.0,18738.0,191.0,190632.0,138692.0,216.0,3043.0,136.0,3049.0,1442921.0,421.0,41.0,2557.0,124.0,804469.0,1369.0,2349695.0,125573.0,215.0,1666015.0,5848.0,71195.0,2523.0,548590.0,115890.0,1367700.0,556509.0,9323078.0,1454420.0,667558.0,102777.0,1230622.0,3886263.0,4441190.0,226298.0,139186.0,3330455.0,1029213.0,339140.0,1055126.0,602688.0,936498.0,291340.0,1268178.0,1713175.0,1948902.0,945008.0,331001.0,1203508.0,131451.0,312293.0,499077.0,280120.0,3485640.0,238797.0,4977398.0,1853011.0,44345.0,2558525.0,500735.0,748959.0,68089.0,2695934.0,315366.0,809610.0,156166.0,1277466.0,6746804.0,499196.0,121934.0,3401635.0,2923342.0,185038.0,990516.0,96041.0,469267.0,2491.0,2.0,12239.0,1397235.0,4250.0,13814.0,1108967.0,1390.0,309.0,567.0,82917.0,403.0,253224.0,66534.0,1610.0,2566.0
1375317600,2013-08-01 00:40:00,2468.0,385667.0,9052.0,11524.0,82671.0,6207.0,29553.0,11717.0,2176.0,5108773.0,2702.0,97026.0,3265880.0,14587.0,18503.0,96089.0,36911.0,26172.0,276359.0,3872.0,69785.0,84575.0,179.0,3823.0,8617.0,29370.0,259542.0,19103145.0,51019.0,1026.0,2076.0,14172.0,12263.0,659236.0,847689.0,194206.0,174858.0,74059.0,255876.0,3232335.0,26626.0,1279128.0,153710.0,2815.0,152.0,857.0,213480.0,22212.0,469.0,2298651.0,6652.0,2438052.0,3820152.0,383510.0,1945.0,9619.0,31515.0,74020.0,1482537.0,2722.0,199283.0,5304.0,437844.0,840848.0,1006008.0,15404.0,2121331.0,9.0,1106786.0,4266.0,164418.0,121441.0,17826.0,419.0,1486.0,5861.0,1633094.0,2141.0,3595236.0,10813.0,19885.0,10843.0,25495.0,2244.0,5417.0,4544.0,730.0,40474.0,736.0,284616.0,310416.0,27014.0,3.0,18678.0,478599.0,126395.0,91528.0,23793.0,85500.0,1356731.0,478249.0,399726.0,663611.0,290537.0,102.0,567680.0,41624.0,167910.0,1231559.0,95072.0,286038.0,8552288.0,9185.0,1853.0,92436.0,152.0,81.0,5818.0,265.0,1123863.0,247558.0,9510.0,13877.0,18797.0,85428.0,9057.0,596.0,29098.0,1550.0,150.0,19221.0,13833.0,10872.0,142042.0,903561.0,1627.0,5881.0,1628.0,1060.0,147029.0,8050.0,31389.0,35079.0,27191.0,4589.0,26928.0,9914.0,160.0,16200.0,4246.0,6816.0,776.0,7858228.0,1364089.0,3170.0,3773.0,15295.0,1753.0,127.0,38977.0,107650.0,770254.0,257701.0,32695.0,45.0,27.0,478992.0,50305.0,175191.0,1758834.0,16052.0,5066.0,2163741.0,286468.0,257440.0,786.0,429098.0,702846.0,482.0,170235.0,150199.0,18523.0,139027.0,360385.0,1172.0,1345961.0,1470.0,396.0,28683.0,378672.0,547066.0,27152.0,32547.0,1160.0,435.0,50662.0,1461.0,17421.0,117.0,188294.0,142682.0,196.0,2680.0,130.0,2541.0,1573426.0,595.0,6.0,2375.0,138.0,808994.0,971.0,2442356.0,125599.0,109.0,1781791.0,6139.0,68600.0,2802.0,566155.0,113370.0,1340635.0,557160.0,9128029.0,1444525.0,692420.0,99904.0,1233076.0,3898371.0,4685476.0,229530.0,138278.0,3365320.0,1034917.0,355445.0,1051108.0,609487.0,929930.0,294496.0,1293125.0,1743846.0,1944037.0,954565.0,334950.0,1204299.0,132731.0,299090.0,478458.0,287350.0,3507917.0,241230.0,5050012.0,1900708.0,42584.0,2595844.0,553645.0,730940.0,66841.0,2750846.0,316774.0,839494.0,147586.0,1265376.0,6595442.0,490181.0,129443.0,3456300.0,2868087.0,194621.0,996300.0,95877.0,453297.0,2277.0,47.0,12026.0,1387541.0,4660.0,12923.0,1281562.0,1393.0,331.0,788.0,75072.0,416.0,225526.0,62805.0,1561.0,2625.0
1375318200,2013-08-01 00:50:00,2642.0,369829.0,9090.0,11584.0,77213.0,5390.0,28107.0,10833.0,1661.0,5075966.0,2803.0,94680.0,3332749.0,14229.0,17065.0,83521.0,36599.0,25748.0,262368.0,3952.0,66659.0,69547.0,214.0,3447.0,10011.0,29982.0,258717.0,22377132.0,52289.0,1499.0,2336.0,13061.0,12752.0,682604.0,839315.0,206296.0,185731.0,78081.0,259372.0,3335030.0,30796.0,1286353.0,162657.0,2946.0,80.0,824.0,203320.0,21097.0,460.0,2327562.0,5748.0,2514459.0,3862317.0,381300.0,1838.0,8458.0,27753.0,72228.0,1399674.0,2485.0,186410.0,5536.0,443347.0,844414.0,1044106.0,13025.0,2092208.0,10.0,1006734.0,4490.0,166084.0,120372.0,18426.0,366.0,1512.0,6340.0,1528621.0,1841.0,3418947.0,10129.0,18637.0,11236.0,27781.0,2462.0,6173.0,4372.0,699.0,41225.0,687.0,283454.0,308175.0,26093.0,6.0,18651.0,518738.0,123693.0,85395.0,25055.0,78120.0,1468833.0,475473.0,403801.0,738775.0,298032.0,134.0,522837.0,39736.0,160849.0,1131152.0,98962.0,300651.0,8606965.0,8609.0,1782.0,101850.0,162.0,31.0,6626.0,91.0,1166083.0,226908.0,9844.0,14925.0,20636.0,82994.0,9273.0,508.0,33759.0,1719.0,121.0,17923.0,13087.0,10732.0,146019.0,927608.0,1164.0,5114.0,1378.0,937.0,141450.0,7652.0,33687.0,37567.0,30645.0,4822.0,29094.0,11222.0,491.0,13139.0,5600.0,6444.0,942.0,7937598.0,1404057.0,2779.0,3718.0,18312.0,1375.0,115.0,37217.0,101963.0,721295.0,231061.0,36382.0,14.0,179.0,495242.0,48656.0,181210.0,1689184.0,16633.0,5018.0,2228912.0,278201.0,247462.0,864.0,444002.0,657464.0,393.0,180416.0,125849.0,18493.0,124671.0,359868.0,977.0,1371788.0,1002.0,365.0,28580.0,359206.0,583647.0,22699.0,27740.0,1345.0,167.0,49893.0,1727.0,19949.0,184.0,188581.0,145074.0,218.0,2877.0,156.0,2481.0,1672789.0,790.0,47.0,2408.0,101.0,815469.0,906.0,2430253.0,135986.0,101.0,1850688.0,5248.0,64048.0,3016.0,568795.0,115590.0,1347323.0,572432.0,9229269.0,1479723.0,709883.0,106003.0,1292080.0,4005212.0,4763204.0,229621.0,136291.0,3449963.0,1052444.0,443335.0,1075577.0,627575.0,946625.0,302310.0,1318244.0,1813833.0,1985638.0,973886.0,340789.0,1234624.0,123372.0,311625.0,480938.0,293641.0,3562858.0,239810.0,5214571.0,1971268.0,42361.0,2611844.0,554960.0,720710.0,69587.0,2827748.0,333836.0,854910.0,152438.0,1287608.0,6682481.0,494986.0,129051.0,3556329.0,2937090.0,190094.0,1028920.0,92287.0,458633.0,2624.0,1.0,11826.0,1405747.0,4191.0,12466.0,1410192.0,1353.0,310.0,620.0,69594.0,381.0,202493.0,61659.0,1615.0,2953.0
1375318800,2013-08-01 01:00:00,2036.0,363488.0,10099.0,12709.0,75008.0,5525.0,29789.0,10332.0,1915.0,5150280.0,2227.0,84296.0,3265021.0,14263.0,15019.0,77330.0,35861.0,27533.0,242955.0,3467.0,61574.0,76103.0,191.0,3146.0,11465.0,29518.0,260752.0,22051133.0,53923.0,1933.0,2015.0,12727.0,12768.0,672428.0,826397.0,208559.0,191875.0,79650.0,272561.0,3441145.0,27624.0,1319250.0,163082.0,2632.0,37.0,698.0,190695.0,18546.0,519.0,2406146.0,5788.0,2696458.0,3754733.0,385006.0,2183.0,8178.0,27311.0,63033.0,1322381.0,2853.0,179117.0,5640.0,451238.0,840605.0,1061382.0,11610.0,2215384.0,13.0,921399.0,3579.0,174283.0,114081.0,19782.0,282.0,1509.0,6679.0,1461564.0,1887.0,3171818.0,10308.0,17395.0,11749.0,25640.0,2274.0,5888.0,4444.0,579.0,41437.0,420.0,255627.0,324625.0,27091.0,9.0,18100.0,568829.0,121117.0,75575.0,25321.0,73876.0,1621646.0,480503.0,382160.0,817387.0,296620.0,58.0,551246.0,37339.0,152037.0,1029920.0,97738.0,297054.0,8712225.0,9460.0,1878.0,109648.0,162.0,55.0,6067.0,258.0,1214589.0,230155.0,9770.0,15069.0,24118.0,83372.0,10209.0,586.0,37110.0,1477.0,184.0,14970.0,13121.0,9942.0,150108.0,906069.0,1707.0,5296.0,1651.0,1150.0,137405.0,7413.0,34601.0,44110.0,33994.0,5291.0,26520.0,10277.0,179.0,12212.0,6175.0,5970.0,693.0,8106048.0,1456293.0,3193.0,3770.0,16582.0,1412.0,202.0,36082.0,110566.0,691744.0,221549.0,40686.0,32.0,45.0,486028.0,53839.0,183523.0,1947869.0,16835.0,5335.0,2300495.0,250342.0,225993.0,1133.0,436066.0,590327.0,559.0,188357.0,124868.0,17248.0,115447.0,367965.0,938.0,1425841.0,1003.0,402.0,25592.0,339212.0,617841.0,22002.0,26094.0,762.0,230.0,48756.0,2171.0,19564.0,78.0,199281.0,151148.0,173.0,3071.0,99.0,2404.0,1788064.0,428.0,12.0,2579.0,115.0,803539.0,878.0,2394945.0,127454.0,94.0,1959631.0,5365.0,59286.0,2637.0,581929.0,114100.0,1351602.0,578680.0,9160663.0,1449785.0,727489.0,106645.0,1303032.0,4047028.0,4860980.0,224105.0,135782.0,3467159.0,1059695.0,438014.0,1145428.0,625804.0,961613.0,313110.0,1337326.0,1847389.0,1982095.0,986257.0,348438.0,1253144.0,126351.0,320816.0,481687.0,307904.0,3658309.0,236516.0,5319861.0,2005505.0,43804.0,2659991.0,541288.0,719550.0,68958.0,2888298.0,352124.0,865525.0,160124.0,1311123.0,6678034.0,498936.0,130707.0,3625523.0,2947573.0,196500.0,1007218.0,96264.0,465453.0,2544.0,4.0,11759.0,1472121.0,4674.0,12849.0,1568760.0,1449.0,293.0,1037.0,76029.0,360.0,191806.0,62371.0,1402.0,2956.0
