timestamp,zone_datetime,status,provider,code,zone_name,zone_carbon_intensity_avg,zone_carbon_intensity_unit
1659592831,2022-08-04T05:00:00.000Z,ok,azure,canadacentral,CA-ON,59,gCO2eq/kWh
1659594630,2022-08-04T05:00:00.000Z,ok,azure,canadacentral,CA-ON,59,gCO2eq/kWh
1659596431,2022-08-04T06:00:00.000Z,ok,azure,canadacentral,CA-ON,25,gCO2eq/kWh
1659598230,2022-08-04T07:00:00.000Z,ok,azure,canadacentral,CA-ON,25,gCO2eq/kWh
1659600030,2022-08-04T07:00:00.000Z,ok,azure,canadacentral,CA-ON,26,gCO2eq/kWh
1659601831,2022-08-04T07:00:00.000Z,ok,azure,canadacentral,CA-ON,26,gCO2eq/kWh
1659603630,2022-08-04T08:00:00.000Z,ok,azure,canadacentral,CA-ON,21,gCO2eq/kWh
1659605431,2022-08-04T09:00:00.000Z,ok,azure,canadacentral,CA-ON,21,gCO2eq/kWh
1659607231,2022-08-04T09:00:00.000Z,ok,azure,canadacentral,CA-ON,23,gCO2eq/kWh
1659609030,2022-08-04T10:00:00.000Z,ok,azure,canadacentral,CA-ON,23,gCO2eq/kWh
1659610831,2022-08-04T10:00:00.000Z,ok,azure,canadacentral,CA-ON,26,gCO2eq/kWh
1659612630,2022-08-04T11:00:00.000Z,ok,azure,canadacentral,CA-ON,26,gCO2eq/kWh
1659614430,2022-08-04T11:00:00.000Z,ok,azure,canadacentral,CA-ON,50,gCO2eq/kWh
1659616231,2022-08-04T12:00:00.000Z,ok,azure,canadacentral,CA-ON,51,gCO2eq/kWh
1659618030,2022-08-04T12:00:00.000Z,ok,azure,canadacentral,CA-ON,74,gCO2eq/kWh
1659619832,2022-08-04T13:00:00.000Z,ok,azure,canadacentral,CA-ON,78,gCO2eq/kWh
1659621631,2022-08-04T13:00:00.000Z,ok,azure,canadacentral,CA-ON,74,gCO2eq/kWh
1659623431,2022-08-04T13:00:00.000Z,ok,azure,canadacentral,CA-ON,74,gCO2eq/kWh
1659625231,2022-08-04T15:00:00.000Z,ok,azure,canadacentral,CA-ON,78,gCO2eq/kWh
1659627030,2022-08-04T15:00:00.000Z,ok,azure,canadacentral,CA-ON,78,gCO2eq/kWh
1659628830,2022-08-04T15:00:00.000Z,ok,azure,canadacentral,CA-ON,74,gCO2eq/kWh
1659630631,2022-08-04T16:00:00.000Z,ok,azure,canadacentral,CA-ON,78,gCO2eq/kWh
1659632430,2022-08-04T16:00:00.000Z,ok,azure,canadacentral,CA-ON,74,gCO2eq/kWh
1659634231,2022-08-04T17:00:00.000Z,ok,azure,canadacentral,CA-ON,78,gCO2eq/kWh
1659636035,2022-08-04T17:00:00.000Z,ok,azure,canadacentral,CA-ON,74,gCO2eq/kWh
1659637831,2022-08-04T18:00:00.000Z,ok,azure,canadacentral,CA-ON,78,gCO2eq/kWh
1659639631,2022-08-04T18:00:00.000Z,ok,azure,canadacentral,CA-ON,74,gCO2eq/kWh
1659641431,2022-08-04T19:00:00.000Z,ok,azure,canadacentral,CA-ON,78,gCO2eq/kWh
1659643231,2022-08-04T19:00:00.000Z,ok,azure,canadacentral,CA-ON,74,gCO2eq/kWh
1659645031,2022-08-04T20:00:00.000Z,ok,azure,canadacentral,CA-ON,78,gCO2eq/kWh
1659646830,2022-08-04T20:00:00.000Z,ok,azure,canadacentral,CA-ON,117,gCO2eq/kWh
1659648631,2022-08-04T21:00:00.000Z,ok,azure,canadacentral,CA-ON,124,gCO2eq/kWh
1659650430,2022-08-04T21:00:00.000Z,ok,azure,canadacentral,CA-ON,119,gCO2eq/kWh
1659652230,2022-08-04T22:00:00.000Z,ok,azure,canadacentral,CA-ON,126,gCO2eq/kWh
1659654030,2022-08-04T22:00:00.000Z,ok,azure,canadacentral,CA-ON,124,gCO2eq/kWh
1659655830,2022-08-04T23:00:00.000Z,ok,azure,canadacentral,CA-ON,131,gCO2eq/kWh
1659657631,2022-08-05T00:00:00.000Z,ok,azure,canadacentral,CA-ON,134,gCO2eq/kWh
1659659431,2022-08-05T00:00:00.000Z,ok,azure,canadacentral,CA-ON,134,gCO2eq/kWh
1659661231,2022-08-05T00:00:00.000Z,ok,azure,canadacentral,CA-ON,123,gCO2eq/kWh
1659663031,2022-08-05T01:00:00.000Z,ok,azure,canadacentral,CA-ON,131,gCO2eq/kWh
1659664831,2022-08-05T01:00:00.000Z,ok,azure,canadacentral,CA-ON,120,gCO2eq/kWh
1659666631,2022-08-05T02:00:00.000Z,ok,azure,canadacentral,CA-ON,127,gCO2eq/kWh
1659668431,2022-08-05T02:00:00.000Z,ok,azure,canadacentral,CA-ON,125,gCO2eq/kWh
1659670231,2022-08-05T03:00:00.000Z,ok,azure,canadacentral,CA-ON,132,gCO2eq/kWh
1659672030,2022-08-05T03:00:00.000Z,ok,azure,canadacentral,CA-ON,117,gCO2eq/kWh
1659673831,2022-08-05T04:00:00.000Z,ok,azure,canadacentral,CA-ON,124,gCO2eq/kWh
1659675631,2022-08-05T04:00:00.000Z,ok,azure,canadacentral,CA-ON,105,gCO2eq/kWh
1659677431,2022-08-05T05:00:00.000Z,ok,azure,canadacentral,CA-ON,110,gCO2eq/kWh
1659679231,2022-08-05T05:00:00.000Z,ok,azure,canadacentral,CA-ON,104,gCO2eq/kWh
1659681030,2022-08-05T05:00:00.000Z,ok,azure,canadacentral,CA-ON,104,gCO2eq/kWh
1659682831,2022-08-05T07:00:00.000Z,ok,azure,canadacentral,CA-ON,57,gCO2eq/kWh
1659684631,2022-08-05T07:00:00.000Z,ok,azure,canadacentral,CA-ON,57,gCO2eq/kWh
1659686431,2022-08-05T07:00:00.000Z,ok,azure,canadacentral,CA-ON,55,gCO2eq/kWh
1659688231,2022-08-05T07:00:00.000Z,ok,azure,canadacentral,CA-ON,55,gCO2eq/kWh
1659690030,2022-08-05T08:00:00.000Z,ok,azure,canadacentral,CA-ON,50,gCO2eq/kWh
1659691831,2022-08-05T09:00:00.000Z,ok,azure,canadacentral,CA-ON,52,gCO2eq/kWh
