timestamp,zone_datetime,status,provider,code,zone_name,zone_carbon_intensity_avg,zone_carbon_intensity_unit
1659475809,2022-08-02T20:00:00.000Z,ok,azure,westus3,US-SW-SRP,158,gCO2eq/kWh
1659477609,2022-08-02T21:00:00.000Z,ok,azure,westus3,US-SW-SRP,161,gCO2eq/kWh
1659479409,2022-08-02T21:00:00.000Z,ok,azure,westus3,US-SW-SRP,161,gCO2eq/kWh
1659481209,2022-08-02T22:00:00.000Z,ok,azure,westus3,US-SW-SRP,166,gCO2eq/kWh
1659483008,2022-08-02T22:00:00.000Z,ok,azure,westus3,US-SW-SRP,166,gCO2eq/kWh
1659484809,2022-08-02T23:00:00.000Z,ok,azure,westus3,US-SW-SRP,170,gCO2eq/kWh
1659486609,2022-08-02T23:00:00.000Z,ok,azure,westus3,US-SW-SRP,170,gCO2eq/kWh
1659488409,2022-08-03T00:00:00.000Z,ok,azure,westus3,US-SW-SRP,177,gCO2eq/kWh
1659490208,2022-08-03T00:00:00.000Z,ok,azure,westus3,US-SW-SRP,177,gCO2eq/kWh
1659492009,2022-08-03T01:00:00.000Z,ok,azure,westus3,US-SW-SRP,188,gCO2eq/kWh
1659493809,2022-08-03T01:00:00.000Z,ok,azure,westus3,US-SW-SRP,188,gCO2eq/kWh
1659495608,2022-08-03T02:00:00.000Z,ok,azure,westus3,US-SW-SRP,207,gCO2eq/kWh
1659497408,2022-08-03T02:00:00.000Z,ok,azure,westus3,US-SW-SRP,207,gCO2eq/kWh
1659499208,2022-08-03T03:00:00.000Z,ok,azure,westus3,US-SW-SRP,229,gCO2eq/kWh
1659501008,2022-08-03T03:00:00.000Z,ok,azure,westus3,US-SW-SRP,229,gCO2eq/kWh
1659502809,2022-08-03T04:00:00.000Z,ok,azure,westus3,US-SW-SRP,240,gCO2eq/kWh
1659504609,2022-08-03T04:00:00.000Z,ok,azure,westus3,US-SW-SRP,240,gCO2eq/kWh
1659506408,2022-08-03T05:00:00.000Z,ok,azure,westus3,US-SW-SRP,238,gCO2eq/kWh
1659508208,2022-08-03T05:00:00.000Z,ok,azure,westus3,US-SW-SRP,238,gCO2eq/kWh
